@attribute G numeric
@attribute H numeric
@attribute HR numeric
@attribute AB numeric
@attribute BA numeric
@attribute Tier_1_Awards numeric
@attribute Tier_2_Awards numeric
@attribute Tier_3_Awards numeric
@attribute hof nominal { 0.0, 1.0 }

@data
3308.0, 3419.0, 452.0, 11988.0, 0.285201868535202, 4.0, 0.0, 10.0, 1.0
963.0, 778.0, 91.0, 2999.0, 0.259419806602201, 0.0, 0.0, 0.0, 0.0
361.0, 210.0, 13.0, 870.0, 0.241379310344828, 0.0, 0.0, 0.0, 0.0
768.0, 688.0, 8.0, 2661.0, 0.258549417512213, 0.0, 0.0, 0.0, 0.0
1407.0, 1187.0, 122.0, 4522.0, 0.2624944714728, 0.0, 1.0, 1.0, 0.0
870.0, 645.0, 5.0, 2328.0, 0.277061855670103, 0.0, 0.0, 0.0, 0.0
604.0, 381.0, 32.0, 1610.0, 0.236645962732919, 0.0, 0.0, 0.0, 0.0
251.0, 192.0, 1.0, 717.0, 0.267782426778243, 0.0, 0.0, 0.0, 0.0
1962.0, 1688.0, 24.0, 6780.0, 0.248967551622419, 0.0, 1.0, 1.0, 0.0
1684.0, 1365.0, 31.0, 5828.0, 0.234214138641043, 0.0, 0.0, 0.0, 0.0
415.0, 223.0, 6.0, 1055.0, 0.211374407582938, 0.0, 0.0, 0.0, 0.0
2649.0, 2517.0, 268.0, 9277.0, 0.271316158240811, 5.0, 1.0, 10.0, 1.0
1282.0, 1121.0, 86.0, 4238.0, 0.264511562057574, 0.0, 0.0, 1.0, 0.0
1531.0, 1229.0, 228.0, 4940.0, 0.248785425101215, 0.0, 2.0, 1.0, 0.0
1118.0, 944.0, 86.0, 3734.0, 0.252811997857525, 0.0, 0.0, 0.0, 0.0
206.0, 120.0, 0.0, 574.0, 0.209059233449477, 0.0, 0.0, 0.0, 0.0
1755.0, 1619.0, 130.0, 5829.0, 0.277749185108938, 0.0, 0.0, 0.0, 0.0
705.0, 368.0, 19.0, 1539.0, 0.239116309291748, 0.0, 0.0, 0.0, 0.0
948.0, 615.0, 49.0, 2618.0, 0.234912146676853, 0.0, 0.0, 0.0, 0.0
2777.0, 2732.0, 379.0, 9778.0, 0.279402740846799, 0.0, 0.0, 2.0, 1.0
2616.0, 3023.0, 149.0, 10332.0, 0.292586140147116, 2.0, 0.0, 1.0, 1.0
738.0, 634.0, 98.0, 2556.0, 0.248043818466354, 0.0, 0.0, 0.0, 0.0
744.0, 717.0, 23.0, 2585.0, 0.277369439071567, 0.0, 0.0, 0.0, 0.0
962.0, 820.0, 29.0, 2840.0, 0.288732394366197, 0.0, 0.0, 0.0, 0.0
763.0, 705.0, 5.0, 2582.0, 0.273044151820294, 0.0, 0.0, 0.0, 0.0
461.0, 144.0, 9.0, 676.0, 0.21301775147929, 0.0, 0.0, 0.0, 0.0
868.0, 452.0, 19.0, 1888.0, 0.239406779661017, 0.0, 0.0, 0.0, 0.0
1221.0, 1020.0, 112.0, 3895.0, 0.261874197689345, 0.0, 0.0, 1.0, 0.0
1931.0, 1564.0, 189.0, 6082.0, 0.257152252548504, 0.0, 0.0, 0.0, 0.0
731.0, 484.0, 69.0, 2107.0, 0.229710488846701, 0.0, 0.0, 0.0, 0.0
203.0, 125.0, 3.0, 528.0, 0.236742424242424, 0.0, 0.0, 0.0, 0.0
192.0, 79.0, 11.0, 348.0, 0.227011494252874, 0.0, 0.0, 0.0, 0.0
308.0, 300.0, 5.0, 1050.0, 0.285714285714286, 0.0, 0.0, 0.0, 0.0
365.0, 234.0, 4.0, 932.0, 0.251072961373391, 0.0, 0.0, 0.0, 0.0
457.0, 241.0, 34.0, 1006.0, 0.239562624254473, 0.0, 0.0, 0.0, 0.0
888.0, 813.0, 5.0, 3465.0, 0.234632034632035, 0.0, 0.0, 0.0, 0.0
941.0, 938.0, 18.0, 3378.0, 0.277679100059207, 0.0, 0.0, 0.0, 0.0
503.0, 480.0, 11.0, 1742.0, 0.275545350172216, 0.0, 0.0, 0.0, 0.0
350.0, 140.0, 0.0, 616.0, 0.227272727272727, 0.0, 0.0, 0.0, 0.0
578.0, 379.0, 19.0, 1606.0, 0.2359900373599, 0.0, 0.0, 0.0, 0.0
644.0, 564.0, 3.0, 2230.0, 0.252914798206278, 0.0, 0.0, 0.0, 0.0
2368.0, 2743.0, 219.0, 9049.0, 0.303127417394187, 0.0, 3.0, 2.0, 0.0
253.0, 150.0, 15.0, 628.0, 0.238853503184713, 0.0, 0.0, 0.0, 0.0
510.0, 372.0, 52.0, 1417.0, 0.262526464361327, 0.0, 0.0, 0.0, 0.0
297.0, 205.0, 5.0, 779.0, 0.263157894736842, 0.0, 0.0, 0.0, 0.0
215.0, 125.0, 5.0, 506.0, 0.24703557312253, 0.0, 0.0, 0.0, 0.0
561.0, 287.0, 3.0, 1330.0, 0.215789473684211, 0.0, 0.0, 0.0, 0.0
567.0, 433.0, 32.0, 1611.0, 0.268777157045313, 0.0, 0.0, 0.0, 0.0
1123.0, 1334.0, 62.0, 4300.0, 0.310232558139535, 0.0, 0.0, 0.0, 0.0
295.0, 132.0, 3.0, 579.0, 0.227979274611399, 0.0, 0.0, 0.0, 0.0
174.0, 185.0, 2.0, 705.0, 0.26241134751773, 0.0, 0.0, 0.0, 0.0
692.0, 601.0, 70.0, 2336.0, 0.257277397260274, 0.0, 0.0, 0.0, 0.0
661.0, 261.0, 22.0, 977.0, 0.267144319344933, 0.0, 0.0, 0.0, 0.0
424.0, 307.0, 19.0, 1183.0, 0.259509721048183, 0.0, 0.0, 0.0, 0.0
340.0, 224.0, 12.0, 910.0, 0.246153846153846, 0.0, 0.0, 0.0, 0.0
180.0, 191.0, 0.0, 600.0, 0.318333333333333, 0.0, 0.0, 0.0, 0.0
171.0, 162.0, 0.0, 514.0, 0.315175097276265, 0.0, 0.0, 0.0, 0.0
666.0, 342.0, 19.0, 1426.0, 0.239831697054698, 0.0, 0.0, 0.0, 0.0
1315.0, 1146.0, 172.0, 4282.0, 0.267631947687996, 0.0, 0.0, 0.0, 0.0
611.0, 554.0, 4.0, 2185.0, 0.253546910755149, 0.0, 0.0, 0.0, 0.0
1271.0, 799.0, 49.0, 2945.0, 0.271307300509338, 0.0, 0.0, 0.0, 0.0
261.0, 207.0, 0.0, 806.0, 0.25682382133995, 0.0, 0.0, 0.0, 0.0
434.0, 369.0, 29.0, 1330.0, 0.277443609022556, 0.0, 0.0, 0.0, 0.0
1062.0, 978.0, 55.0, 3821.0, 0.255953938759487, 0.0, 0.0, 0.0, 0.0
243.0, 106.0, 0.0, 488.0, 0.217213114754098, 0.0, 0.0, 0.0, 0.0
930.0, 1141.0, 65.0, 3658.0, 0.311919081465282, 0.0, 0.0, 0.0, 0.0
758.0, 618.0, 32.0, 2321.0, 0.266264541146058, 0.0, 0.0, 0.0, 0.0
179.0, 116.0, 1.0, 663.0, 0.174962292609351, 0.0, 0.0, 0.0, 0.0
658.0, 464.0, 73.0, 1963.0, 0.236372898624554, 0.0, 0.0, 0.0, 0.0
601.0, 440.0, 24.0, 1862.0, 0.236305048335124, 0.0, 0.0, 0.0, 0.0
1377.0, 1493.0, 22.0, 5070.0, 0.294477317554241, 0.0, 0.0, 0.0, 0.0
1162.0, 1005.0, 186.0, 3715.0, 0.270524899057873, 0.0, 0.0, 0.0, 0.0
906.0, 971.0, 70.0, 3310.0, 0.293353474320242, 0.0, 0.0, 0.0, 0.0
195.0, 54.0, 1.0, 278.0, 0.194244604316547, 0.0, 0.0, 0.0, 0.0
2006.0, 2087.0, 199.0, 7310.0, 0.285499316005472, 0.0, 0.0, 9.0, 0.0
181.0, 146.0, 2.0, 499.0, 0.292585170340681, 0.0, 0.0, 0.0, 0.0
1553.0, 1352.0, 210.0, 5390.0, 0.250834879406308, 0.0, 0.0, 1.0, 0.0
184.0, 127.0, 5.0, 569.0, 0.223198594024605, 0.0, 0.0, 0.0, 0.0
2215.0, 2927.0, 307.0, 8759.0, 0.334170567416372, 1.0, 0.0, 22.0, 1.0
941.0, 769.0, 5.0, 3210.0, 0.239563862928349, 0.0, 0.0, 0.0, 0.0
628.0, 623.0, 15.0, 2319.0, 0.26865028029323, 0.0, 0.0, 0.0, 0.0
357.0, 379.0, 19.0, 1355.0, 0.27970479704797, 0.0, 0.0, 0.0, 0.0
1821.0, 2063.0, 64.0, 6656.0, 0.309945913461538, 0.0, 0.0, 0.0, 0.0
922.0, 756.0, 74.0, 3014.0, 0.250829462508295, 0.0, 1.0, 0.0, 0.0
241.0, 194.0, 3.0, 793.0, 0.244640605296343, 0.0, 0.0, 0.0, 0.0
1904.0, 1700.0, 84.0, 6296.0, 0.270012706480305, 0.0, 0.0, 0.0, 0.0
224.0, 65.0, 4.0, 265.0, 0.245283018867925, 0.0, 0.0, 0.0, 0.0
1115.0, 877.0, 115.0, 3446.0, 0.254497968659315, 0.0, 0.0, 0.0, 0.0
225.0, 123.0, 4.0, 602.0, 0.204318936877076, 0.0, 0.0, 0.0, 0.0
298.0, 274.0, 3.0, 1135.0, 0.241409691629956, 0.0, 0.0, 0.0, 0.0
305.0, 269.0, 16.0, 1037.0, 0.259402121504339, 0.0, 0.0, 0.0, 0.0
1424.0, 1564.0, 31.0, 5815.0, 0.268959587274291, 0.0, 0.0, 0.0, 0.0
672.0, 593.0, 52.0, 2323.0, 0.255273353422299, 0.0, 0.0, 0.0, 0.0
210.0, 162.0, 1.0, 591.0, 0.274111675126904, 0.0, 0.0, 0.0, 0.0
856.0, 603.0, 64.0, 2328.0, 0.259020618556701, 0.0, 0.0, 0.0, 0.0
314.0, 211.0, 1.0, 947.0, 0.222808870116156, 0.0, 0.0, 0.0, 0.0
1421.0, 1002.0, 159.0, 3974.0, 0.252138902868646, 0.0, 0.0, 0.0, 0.0
629.0, 541.0, 2.0, 2215.0, 0.244243792325056, 0.0, 0.0, 0.0, 0.0
318.0, 182.0, 9.0, 651.0, 0.279569892473118, 0.0, 0.0, 0.0, 0.0
1530.0, 1631.0, 136.0, 5208.0, 0.313172043010753, 0.0, 0.0, 0.0, 0.0
243.0, 158.0, 2.0, 742.0, 0.212938005390836, 0.0, 0.0, 0.0, 0.0
955.0, 835.0, 103.0, 3203.0, 0.260693100218545, 0.0, 0.0, 0.0, 0.0
982.0, 866.0, 23.0, 3190.0, 0.271473354231975, 0.0, 0.0, 0.0, 0.0
943.0, 1014.0, 108.0, 3570.0, 0.284033613445378, 0.0, 0.0, 0.0, 0.0
454.0, 317.0, 39.0, 1305.0, 0.242911877394636, 0.0, 0.0, 0.0, 0.0
239.0, 196.0, 30.0, 725.0, 0.270344827586207, 0.0, 0.0, 0.0, 0.0
2444.0, 2461.0, 84.0, 9036.0, 0.272355024347056, 0.0, 0.0, 0.0, 0.0
566.0, 533.0, 44.0, 2104.0, 0.253326996197719, 0.0, 0.0, 0.0, 0.0
1206.0, 640.0, 12.0, 2335.0, 0.274089935760171, 0.0, 0.0, 0.0, 0.0
221.0, 82.0, 19.0, 358.0, 0.229050279329609, 0.0, 0.0, 0.0, 0.0
779.0, 411.0, 6.0, 1580.0, 0.260126582278481, 0.0, 0.0, 1.0, 0.0
384.0, 347.0, 2.0, 1154.0, 0.300693240901213, 0.0, 0.0, 0.0, 0.0
698.0, 380.0, 22.0, 1527.0, 0.248853962017027, 0.0, 0.0, 0.0, 0.0
163.0, 107.0, 1.0, 394.0, 0.271573604060914, 0.0, 0.0, 0.0, 0.0
170.0, 113.0, 0.0, 558.0, 0.202508960573477, 0.0, 0.0, 0.0, 0.0
177.0, 151.0, 3.0, 608.0, 0.248355263157895, 0.0, 0.0, 0.0, 0.0
1619.0, 1906.0, 64.0, 6174.0, 0.308713961775186, 0.0, 0.0, 0.0, 0.0
1035.0, 959.0, 67.0, 3595.0, 0.266759388038943, 0.0, 0.0, 0.0, 0.0
701.0, 663.0, 10.0, 2165.0, 0.306235565819861, 0.0, 0.0, 0.0, 0.0
1349.0, 1293.0, 221.0, 4700.0, 0.275106382978723, 0.0, 0.0, 0.0, 0.0
228.0, 111.0, 12.0, 521.0, 0.213051823416507, 0.0, 0.0, 0.0, 0.0
1531.0, 1529.0, 104.0, 5839.0, 0.261859907518411, 0.0, 0.0, 1.0, 0.0
609.0, 362.0, 18.0, 1406.0, 0.2574679943101, 0.0, 0.0, 0.0, 0.0
1994.0, 2231.0, 22.0, 7595.0, 0.293745885450955, 0.0, 0.0, 1.0, 0.0
2164.0, 2386.0, 282.0, 8385.0, 0.284555754323196, 3.0, 7.0, 15.0, 1.0
1235.0, 1117.0, 16.0, 4124.0, 0.270853540252182, 0.0, 0.0, 0.0, 0.0
923.0, 1021.0, 29.0, 3484.0, 0.293053960964409, 0.0, 0.0, 0.0, 0.0
1129.0, 999.0, 130.0, 3912.0, 0.255368098159509, 0.0, 1.0, 2.0, 0.0
188.0, 84.0, 16.0, 423.0, 0.198581560283688, 0.0, 0.0, 0.0, 0.0
2034.0, 2143.0, 282.0, 7455.0, 0.287458081824279, 3.0, 0.0, 10.0, 0.0
1125.0, 1052.0, 170.0, 3783.0, 0.278086174993391, 0.0, 0.0, 0.0, 0.0
530.0, 481.0, 4.0, 1689.0, 0.284783895796329, 0.0, 0.0, 0.0, 0.0
1683.0, 1541.0, 98.0, 6277.0, 0.245499442408794, 0.0, 0.0, 0.0, 0.0
446.0, 294.0, 20.0, 1264.0, 0.232594936708861, 0.0, 0.0, 0.0, 0.0
491.0, 442.0, 2.0, 1531.0, 0.288700195950359, 0.0, 0.0, 0.0, 0.0
383.0, 426.0, 5.0, 1632.0, 0.261029411764706, 0.0, 0.0, 0.0, 0.0
596.0, 499.0, 1.0, 2295.0, 0.217429193899782, 0.0, 0.0, 0.0, 0.0
579.0, 390.0, 22.0, 1483.0, 0.26298044504383, 0.0, 0.0, 0.0, 0.0
199.0, 179.0, 3.0, 620.0, 0.288709677419355, 0.0, 0.0, 0.0, 0.0
208.0, 158.0, 8.0, 522.0, 0.302681992337165, 0.0, 0.0, 0.0, 0.0
448.0, 333.0, 2.0, 1444.0, 0.230609418282548, 0.0, 0.0, 0.0, 0.0
700.0, 479.0, 63.0, 1805.0, 0.265373961218837, 0.0, 0.0, 0.0, 0.0
1544.0, 1211.0, 46.0, 4930.0, 0.245638945233266, 0.0, 0.0, 0.0, 0.0
1630.0, 1583.0, 134.0, 5439.0, 0.291046148189005, 0.0, 2.0, 2.0, 0.0
901.0, 591.0, 61.0, 2373.0, 0.24905183312263, 0.0, 0.0, 0.0, 0.0
239.0, 179.0, 38.0, 775.0, 0.230967741935484, 0.0, 0.0, 0.0, 0.0
756.0, 575.0, 6.0, 2218.0, 0.259242560865645, 0.0, 0.0, 0.0, 0.0
409.0, 363.0, 11.0, 1274.0, 0.284929356357928, 0.0, 0.0, 0.0, 0.0
210.0, 102.0, 10.0, 418.0, 0.244019138755981, 0.0, 0.0, 0.0, 0.0
411.0, 225.0, 10.0, 846.0, 0.265957446808511, 0.0, 0.0, 0.0, 0.0
1920.0, 1665.0, 291.0, 6653.0, 0.250263039230422, 0.0, 0.0, 2.0, 0.0
1062.0, 1071.0, 73.0, 3701.0, 0.289381248311267, 0.0, 0.0, 0.0, 0.0
588.0, 454.0, 23.0, 1811.0, 0.250690226394257, 0.0, 0.0, 0.0, 0.0
303.0, 247.0, 12.0, 794.0, 0.311083123425693, 0.0, 0.0, 0.0, 0.0
950.0, 784.0, 160.0, 3031.0, 0.258660508083141, 0.0, 0.0, 0.0, 0.0
1037.0, 853.0, 13.0, 3410.0, 0.250146627565982, 0.0, 0.0, 0.0, 0.0
1288.0, 960.0, 80.0, 4007.0, 0.239580733715997, 0.0, 0.0, 0.0, 0.0
478.0, 387.0, 1.0, 1546.0, 0.250323415265201, 0.0, 0.0, 0.0, 0.0
697.0, 363.0, 52.0, 1605.0, 0.226168224299065, 0.0, 0.0, 0.0, 0.0
211.0, 150.0, 24.0, 625.0, 0.24, 0.0, 0.0, 0.0, 0.0
1087.0, 1070.0, 23.0, 4232.0, 0.252835538752363, 0.0, 0.0, 0.0, 0.0
683.0, 737.0, 17.0, 2585.0, 0.285106382978723, 0.0, 0.0, 0.0, 0.0
214.0, 220.0, 7.0, 777.0, 0.283140283140283, 0.0, 0.0, 0.0, 0.0
174.0, 179.0, 0.0, 746.0, 0.239946380697051, 0.0, 0.0, 0.0, 0.0
1247.0, 1178.0, 122.0, 4311.0, 0.273254465321271, 0.0, 1.0, 0.0, 0.0
569.0, 375.0, 86.0, 1704.0, 0.220070422535211, 0.0, 0.0, 0.0, 0.0
1299.0, 1170.0, 38.0, 4169.0, 0.280642840009595, 0.0, 0.0, 0.0, 0.0
355.0, 216.0, 1.0, 901.0, 0.239733629300777, 0.0, 0.0, 0.0, 0.0
399.0, 261.0, 1.0, 985.0, 0.26497461928934, 0.0, 0.0, 0.0, 0.0
1887.0, 1703.0, 318.0, 6387.0, 0.266635353060905, 0.0, 1.0, 0.0, 0.0
574.0, 297.0, 8.0, 1391.0, 0.213515456506111, 0.0, 0.0, 0.0, 0.0
1622.0, 1778.0, 148.0, 5993.0, 0.296679459369264, 0.0, 0.0, 5.0, 1.0
239.0, 181.0, 5.0, 686.0, 0.263848396501458, 0.0, 0.0, 0.0, 0.0
174.0, 111.0, 1.0, 449.0, 0.247216035634744, 0.0, 0.0, 0.0, 0.0
991.0, 832.0, 101.0, 3091.0, 0.269168553866063, 0.0, 0.0, 0.0, 0.0
216.0, 121.0, 6.0, 495.0, 0.244444444444444, 0.0, 0.0, 0.0, 0.0
1030.0, 601.0, 18.0, 2486.0, 0.241753821399839, 0.0, 0.0, 0.0, 0.0
1021.0, 877.0, 64.0, 3419.0, 0.256507750804329, 0.0, 0.0, 0.0, 0.0
1403.0, 1370.0, 64.0, 5127.0, 0.267212795006827, 0.0, 0.0, 1.0, 0.0
468.0, 213.0, 3.0, 909.0, 0.234323432343234, 0.0, 0.0, 0.0, 0.0
169.0, 168.0, 2.0, 636.0, 0.264150943396226, 0.0, 0.0, 0.0, 0.0
1195.0, 999.0, 55.0, 3927.0, 0.254392666157372, 0.0, 0.0, 4.0, 0.0
972.0, 1054.0, 23.0, 3507.0, 0.300541773595666, 0.0, 0.0, 3.0, 0.0
3026.0, 3630.0, 475.0, 10972.0, 0.330842143638352, 9.0, 0.0, 24.0, 1.0
639.0, 441.0, 12.0, 1698.0, 0.259717314487633, 0.0, 0.0, 0.0, 0.0
2012.0, 1876.0, 48.0, 7233.0, 0.259366791096364, 1.0, 0.0, 3.0, 0.0
235.0, 205.0, 11.0, 798.0, 0.256892230576441, 0.0, 0.0, 0.0, 0.0
1872.0, 1941.0, 90.0, 6914.0, 0.280734741105004, 0.0, 0.0, 1.0, 0.0
746.0, 751.0, 33.0, 2992.0, 0.251002673796791, 0.0, 0.0, 0.0, 0.0
922.0, 686.0, 19.0, 2693.0, 0.254734496843669, 0.0, 0.0, 0.0, 0.0
1205.0, 1007.0, 144.0, 3897.0, 0.258403900436233, 0.0, 0.0, 0.0, 0.0
526.0, 299.0, 17.0, 1217.0, 0.245686113393591, 0.0, 0.0, 0.0, 0.0
215.0, 95.0, 4.0, 529.0, 0.179584120982987, 0.0, 0.0, 0.0, 0.0
708.0, 474.0, 16.0, 1731.0, 0.273830155979203, 0.0, 0.0, 0.0, 0.0
824.0, 423.0, 6.0, 1914.0, 0.221003134796238, 0.0, 0.0, 0.0, 0.0
1801.0, 1696.0, 47.0, 6189.0, 0.274034577476167, 0.0, 0.0, 0.0, 0.0
165.0, 87.0, 8.0, 423.0, 0.205673758865248, 0.0, 0.0, 0.0, 0.0
843.0, 648.0, 176.0, 2708.0, 0.239290989660266, 0.0, 1.0, 0.0, 0.0
698.0, 527.0, 99.0, 2010.0, 0.262189054726368, 0.0, 0.0, 0.0, 0.0
1118.0, 871.0, 98.0, 3191.0, 0.272955186461924, 0.0, 1.0, 0.0, 0.0
2488.0, 2326.0, 101.0, 8723.0, 0.26665138140548, 0.0, 2.0, 8.0, 0.0
912.0, 594.0, 21.0, 2267.0, 0.262020291133657, 0.0, 0.0, 0.0, 0.0
816.0, 356.0, 10.0, 1650.0, 0.215757575757576, 0.0, 0.0, 0.0, 0.0
824.0, 681.0, 77.0, 2676.0, 0.254484304932735, 0.0, 0.0, 0.0, 0.0
272.0, 172.0, 6.0, 736.0, 0.233695652173913, 0.0, 0.0, 0.0, 0.0
452.0, 493.0, 19.0, 1756.0, 0.280751708428246, 0.0, 0.0, 0.0, 0.0
284.0, 146.0, 12.0, 574.0, 0.254355400696864, 0.0, 0.0, 0.0, 0.0
784.0, 430.0, 20.0, 1581.0, 0.271979759645794, 0.0, 0.0, 0.0, 0.0
536.0, 349.0, 46.0, 1373.0, 0.254187909686817, 0.0, 0.0, 0.0, 0.0
694.0, 669.0, 13.0, 2326.0, 0.287618228718831, 0.0, 0.0, 0.0, 0.0
701.0, 741.0, 6.0, 2837.0, 0.261191399365527, 0.0, 0.0, 0.0, 0.0
1852.0, 1796.0, 213.0, 6292.0, 0.285441830896376, 0.0, 0.0, 5.0, 0.0
200.0, 98.0, 5.0, 379.0, 0.258575197889182, 0.0, 0.0, 0.0, 0.0
685.0, 430.0, 46.0, 1688.0, 0.254739336492891, 0.0, 0.0, 0.0, 0.0
407.0, 381.0, 4.0, 1345.0, 0.283271375464684, 0.0, 0.0, 0.0, 0.0
1002.0, 874.0, 62.0, 3519.0, 0.248366013071895, 0.0, 0.0, 0.0, 0.0
183.0, 60.0, 12.0, 311.0, 0.192926045016077, 0.0, 0.0, 0.0, 0.0
226.0, 171.0, 0.0, 746.0, 0.229222520107239, 0.0, 0.0, 0.0, 0.0
1184.0, 988.0, 56.0, 3982.0, 0.248116524359618, 0.0, 0.0, 0.0, 0.0
1296.0, 1252.0, 61.0, 4720.0, 0.265254237288136, 0.0, 0.0, 0.0, 0.0
390.0, 311.0, 22.0, 1182.0, 0.263113367174281, 0.0, 0.0, 0.0, 0.0
1155.0, 1241.0, 72.0, 4144.0, 0.299469111969112, 0.0, 0.0, 1.0, 0.0
302.0, 130.0, 16.0, 619.0, 0.210016155088853, 0.0, 0.0, 0.0, 0.0
701.0, 570.0, 9.0, 2231.0, 0.255490811295383, 0.0, 0.0, 0.0, 0.0
1218.0, 464.0, 42.0, 1830.0, 0.253551912568306, 0.0, 0.0, 0.0, 0.0
429.0, 203.0, 4.0, 844.0, 0.240521327014218, 0.0, 0.0, 0.0, 0.0
1763.0, 1358.0, 57.0, 5047.0, 0.269070735090153, 0.0, 0.0, 0.0, 0.0
2201.0, 2254.0, 79.0, 7649.0, 0.294679043012158, 2.0, 1.0, 4.0, 0.0
534.0, 317.0, 16.0, 1189.0, 0.266610597140454, 0.0, 0.0, 0.0, 0.0
525.0, 251.0, 13.0, 1032.0, 0.243217054263566, 0.0, 0.0, 0.0, 0.0
548.0, 353.0, 1.0, 1317.0, 0.268033409263478, 0.0, 0.0, 0.0, 0.0
447.0, 281.0, 31.0, 1091.0, 0.25756186984418, 0.0, 0.0, 0.0, 0.0
517.0, 450.0, 32.0, 1785.0, 0.252100840336134, 0.0, 0.0, 0.0, 0.0
480.0, 281.0, 53.0, 1186.0, 0.236930860033727, 0.0, 0.0, 0.0, 0.0
2517.0, 2715.0, 174.0, 9397.0, 0.288921996381824, 0.0, 0.0, 0.0, 0.0
972.0, 600.0, 8.0, 2452.0, 0.244698205546493, 0.0, 0.0, 0.0, 0.0
1816.0, 1613.0, 43.0, 6253.0, 0.257956181033104, 0.0, 0.0, 1.0, 0.0
242.0, 215.0, 0.0, 828.0, 0.259661835748792, 0.0, 0.0, 0.0, 0.0
599.0, 456.0, 53.0, 1792.0, 0.254464285714286, 0.0, 0.0, 0.0, 0.0
1264.0, 1170.0, 37.0, 4334.0, 0.269958467928011, 0.0, 0.0, 0.0, 0.0
397.0, 294.0, 9.0, 1107.0, 0.265582655826558, 0.0, 0.0, 0.0, 0.0
1147.0, 1176.0, 11.0, 4245.0, 0.277031802120141, 0.0, 0.0, 0.0, 0.0
341.0, 166.0, 32.0, 670.0, 0.247761194029851, 0.0, 0.0, 0.0, 0.0
479.0, 287.0, 45.0, 1287.0, 0.222999222999223, 0.0, 0.0, 0.0, 0.0
498.0, 340.0, 20.0, 1337.0, 0.254300673148841, 0.0, 0.0, 0.0, 0.0
465.0, 325.0, 7.0, 1369.0, 0.237399561723886, 0.0, 0.0, 0.0, 0.0
277.0, 90.0, 6.0, 559.0, 0.161001788908766, 0.0, 0.0, 0.0, 0.0
971.0, 633.0, 36.0, 2824.0, 0.224150141643059, 0.0, 0.0, 0.0, 0.0
655.0, 612.0, 2.0, 2273.0, 0.269247690277167, 0.0, 0.0, 0.0, 0.0
504.0, 312.0, 2.0, 1501.0, 0.207861425716189, 0.0, 0.0, 1.0, 0.0
289.0, 176.0, 7.0, 698.0, 0.25214899713467, 0.0, 0.0, 0.0, 0.0
645.0, 362.0, 11.0, 1583.0, 0.228679722046747, 0.0, 0.0, 0.0, 0.0
193.0, 137.0, 2.0, 598.0, 0.229096989966555, 0.0, 0.0, 0.0, 0.0
449.0, 298.0, 3.0, 1326.0, 0.22473604826546, 0.0, 0.0, 0.0, 0.0
707.0, 428.0, 19.0, 1616.0, 0.264851485148515, 0.0, 0.0, 0.0, 0.0
417.0, 288.0, 14.0, 1329.0, 0.216704288939052, 0.0, 0.0, 0.0, 0.0
330.0, 242.0, 26.0, 983.0, 0.24618514750763, 0.0, 0.0, 0.0, 0.0
240.0, 172.0, 27.0, 669.0, 0.257100149476831, 0.0, 0.0, 0.0, 0.0
2166.0, 2299.0, 79.0, 7917.0, 0.290387773146394, 0.0, 0.0, 2.0, 0.0
789.0, 455.0, 24.0, 1896.0, 0.239978902953587, 0.0, 0.0, 0.0, 0.0
1420.0, 1484.0, 22.0, 5218.0, 0.284400153315447, 0.0, 0.0, 0.0, 0.0
2992.0, 3283.0, 660.0, 10881.0, 0.301718592041173, 5.0, 1.0, 23.0, 1.0
1410.0, 1988.0, 126.0, 5998.0, 0.331443814604868, 0.0, 0.0, 0.0, 1.0
358.0, 233.0, 11.0, 938.0, 0.248400852878465, 0.0, 0.0, 0.0, 0.0
1321.0, 699.0, 21.0, 3083.0, 0.226727213752838, 0.0, 0.0, 0.0, 0.0
1950.0, 1547.0, 51.0, 5916.0, 0.261494252873563, 0.0, 0.0, 3.0, 0.0
1753.0, 1838.0, 75.0, 6148.0, 0.298959011060507, 0.0, 0.0, 2.0, 0.0
420.0, 291.0, 28.0, 1247.0, 0.23336006415397, 0.0, 0.0, 0.0, 0.0
922.0, 654.0, 80.0, 2729.0, 0.239648222792232, 0.0, 0.0, 0.0, 0.0
1470.0, 1106.0, 81.0, 4577.0, 0.241642997596679, 0.0, 0.0, 3.0, 0.0
461.0, 200.0, 4.0, 804.0, 0.248756218905473, 0.0, 0.0, 0.0, 0.0
1057.0, 917.0, 1.0, 3379.0, 0.271382065699911, 0.0, 0.0, 0.0, 0.0
376.0, 224.0, 30.0, 1002.0, 0.223552894211577, 0.0, 0.0, 0.0, 0.0
860.0, 686.0, 46.0, 2264.0, 0.303003533568905, 0.0, 0.0, 3.0, 0.0
1444.0, 1168.0, 122.0, 4553.0, 0.256534153305513, 0.0, 0.0, 0.0, 0.0
1656.0, 1768.0, 135.0, 6086.0, 0.290502793296089, 0.0, 0.0, 12.0, 1.0
297.0, 149.0, 0.0, 677.0, 0.220088626292467, 0.0, 0.0, 0.0, 0.0
1593.0, 1321.0, 31.0, 5047.0, 0.261739647315237, 0.0, 0.0, 1.0, 0.0
915.0, 619.0, 26.0, 2665.0, 0.232270168855535, 0.0, 0.0, 0.0, 0.0
312.0, 242.0, 7.0, 877.0, 0.27594070695553, 0.0, 0.0, 0.0, 0.0
367.0, 185.0, 21.0, 826.0, 0.223970944309927, 0.0, 0.0, 0.0, 0.0
